step, pre_in1, pre_in2, post_in, pre1_spike, pre2_spike, post_spike, w1, w2, c1, c2
1991, 83778, 33114, 0, 0, 0, 0, 65536, 16726, 70734, 33256
1992, 83700, 32305, 0, 0, 0, 0, 65536, 16726, 67960, 31951
1993, 85593, 33010, 0, 0, 0, 0, 65536, 16726, 65294, 30698
1994, 83825, 32993, 0, 0, 0, 0, 65536, 16726, 62733, 29494
1995, 85711, 32506, 0, 0, 0, 0, 65536, 16726, 60272, 28337
1996, 84503, 32055, 0, 0, 0, 0, 65536, 16726, 57908, 27225
1997, 84608, 33010, 0, 0, 0, 0, 65536, 16726, 55637, 26157
1998, 84638, 32311, 0, 0, 0, 0, 65536, 16726, 53455, 25131
1999, 85033, 33461, 0, 0, 0, 0, 65536, 16726, 51358, 24145
2000, 86945, 33261, 0, 1, 0, 0, 65536, 16726, 49343, 23198
