step, pre_in1, pre_in2, post_in, pre1_spike, pre2_spike, post_spike, w1, w2, c1, c2
1472, 87197, 33702, 0, 0, 1, 1, 5570689, 3538944, 340, 4784260
1473, 85006, 33184, 0, 1, 0, 0, 0, 84812, 33711, 0
1474, 84542, 33374, 0, 0, 0, 0, 5163264, 8367360, 1, 5550592
1475, 84312, 33471, 0, 0, 0, 0, 14286848, 338, 524419, 14745600
1476, 85510, 32781, 0, 0, 0, 0, 86006, 32745, 0, 85735
1477, 85860, 32914, 0, 0, 0, 0, 8630528, 1, 4732672, 8687104
1478, 84821, 33078, 0, 1, 0, 1, 339, 2687107, 15335424, 341
1479, 87113, 33902, 0, 0, 0, 0, 33705, 0, 86074, 32195
1480, 84812, 33711, 0, 0, 0, 0, 1, 4674048, 8495104, 1
1481, 85705, 32685, 0, 1, 0, 0, 15663234, 9895936, 334, 11075711
1482, 87218, 32986, 0, 1, 0, 0, 0, 86556, 32755, 0
1483, 86536, 33761, 0, 0, 0, 1, 5559552, 8372224, 1, 4897536
1484, 86006, 32745, 0, 0, 0, 0, 12058624, 327, 10092675, 3997696
1485, 85735, 33713, 0, 0, 0, 0, 85215, 32795, 0, 84807
1486, 84023, 33934, 0, 0, 0, 0, 8371456, 1, 5140736, 8252672
1487, 86825, 33770, 0, 0, 0, 0, 327, 14024834, 458752, 327
1488, 87333, 33705, 0, 0, 0, 0, 33713, 0, 84786, 33146
1489, 86074, 32195, 0, 1, 1, 0, 1, 5069056, 8323584, 1
1490, 83794, 33184, 0, 1, 0, 1, 6619262, 4456448, 338, 6357123
1491, 84207, 33431, 0, 1, 0, 0, 0, 86612, 33519, 0
1492, 85673, 32561, 0, 1, 0, 0, 5483008, 8225792, 1, 4722944
1493, 86556, 32755, 0, 0, 0, 0, 10027008, 333, 8716417, 4980736
1494, 87253, 32704, 0, 0, 0, 0, 85755, 33289, 0, 86915
1495, 84667, 33976, 0, 0, 0, 0, 8388352, 1, 5271552, 8253952
1496, 83866, 33597, 0, 0, 0, 0, 0, 0, 0, 0
1497, 85215, 32795, 0, 0, 0, 0, 0, 0, 0, 0
1498, 84807, 32701, 0, 0, 0, 0, 0, 0, 0, 0
1499, 85617, 32237, 0, 0, 0, 0, 0, 0, 0, 0
1500, 83926, 33287, 0, 0, 0, 0, 0, 0, 0, 0
1501, 83864, 33713, 0, 0, 0, 0, 0, 0, 0, 0
1502, 84786, 33146, 0, 0, 0, 0, 0, 0, 0, 0
1503, 85337, 32514, 0, 0, 0, 0, 0, 0, 0, 0
1504, 86885, 32324, 0, 0, 0, 0, 0, 0, 0, 0
1505, 86625, 33765, 0, 0, 0, 0, 0, 0, 0, 0
1506, 86612, 33519, 0, 0, 0, 0, 0, 0, 0, 0
1507, 86954, 32132, 0, 0, 0, 0, 0, 0, 0, 0
1508, 83985, 33177, 0, 0, 0, 0, 0, 0, 0, 0
1509, 85381, 33100, 0, 0, 0, 0, 0, 0, 0, 0
1510, 85755, 33289, 0, 0, 0, 0, 0, 0, 0, 0
1511, 86915, 32767, 0, 0, 0, 0, 0, 0, 0, 0
1512, 86128, 32242, 0, 0, 0, 0, 0, 0, 0, 0
1513, 87016, 32947, 0, 0, 0, 0, 10813440, 3670355, 15204480, 11730944
1514, 87452, 32212, 0, 0, 0, 0, 87452, 32212, 0, 84445
1515, 84445, 33783, 0, 0, 0, 0, 8648448, 1, 4711424, 8256512
1516, 83940, 32252, 0, 0, 0, 1, 329, 13369469, 14024704, 329
1517, 84428, 32214, 0, 0, 0, 0, 34000, 0, 85187, 33591
1518, 84356, 34000, 0, 1, 0, 0, 1, 5498368, 8264192, 1
1519, 85187, 33591, 0, 1, 1, 0, 6357124, 2555904, 327, 13435011
1520, 87014, 32282, 0, 1, 0, 0, 0, 85097, 33205, 0
1521, 86369, 33831, 0, 0, 1, 1, 5392384, 8450816, 1, 5014528
1522, 83917, 33587, 0, 0, 0, 0, 7995392, 330, 327805, 15794176
1523, 85097, 33205, 0, 0, 0, 0, 86770, 33137, 0, 85650
1524, 86600, 33011, 0, 0, 0, 0, 8295168, 1, 5447424, 8497152
1525, 85124, 32378, 0, 1, 1, 1, 341, 9175166, 12124160, 332
1526, 84485, 32241, 0, 0, 0, 0, 33239, 0, 84443, 32514
1527, 86770, 33137, 0, 0, 0, 1, 1, 5249536, 8404992, 1
1528, 85650, 32403, 0, 0, 0, 1, 7536770, 9830400, 327, 14221437
1529, 86815, 33192, 0, 1, 0, 0, 0, 86045, 32730, 0
1530, 87436, 32441, 0, 0, 1, 1, 4647936, 8480768, 1, 4731392
1531, 85183, 33239, 0, 0, 0, 0, 15138816, 332, 1310848, 458752
1532, 84443, 32514, 0, 0, 0, 0, 84272, 33573, 0, 84835
1533, 86042, 32832, 0, 0, 0, 0, 8431104, 1, 5139712, 8236288
1534, 87155, 33430, 0, 1, 0, 0, 337, 721028, 10289152, 327
1535, 83929, 32028, 0, 0, 0, 0, 32283, 0, 87355, 33593
1536, 86045, 32730, 0, 0, 1, 0, 1, 4644608, 8288512, 1
1537, 83692, 33128, 0, 0, 1, 0, 13893763, 720896, 331, 15335555
1538, 84018, 32487, 0, 1, 0, 0, 0, 84967, 33346, 0
1539, 85012, 32775, 0, 1, 0, 0, 5560832, 8365824, 1, 5427712
1540, 84272, 33573, 0, 0, 0, 0, 14548992, 335, 1179779, 3407872
1541, 84835, 32934, 0, 0, 0, 0, 86199, 32359, 0, 85436
1542, 85613, 32173, 0, 0, 0, 0, 8630528, 1, 4757504, 8659712
1543, 86283, 33949, 0, 0, 0, 0, 331, 7864449, 4849664, 340
1544, 83873, 32283, 0, 0, 0, 0, 32468, 0, 86077, 32692
1545, 87355, 33593, 0, 1, 0, 0, 1, 4810496, 8278784, 1
1546, 83679, 32377, 0, 0, 0, 1, 7078015, 12910592, 328, 5111933
1547, 84692, 33547, 0, 1, 0, 0, 0, 84054, 33331, 0
1548, 84970, 33538, 0, 0, 1, 0, 4741120, 8496640, 1, 4686848
1549, 84967, 33346, 0, 0, 0, 0, 16515072, 338, 5832832, 15073280
1550, 87258, 32679, 0, 0, 0, 0, 87013, 32071, 0, 85464
1551, 86738, 33246, 0, 0, 0, 0, 8309504, 1, 5099008, 8643328
1552, 85778, 33588, 0, 0, 0, 0, 0, 0, 0, 0
1553, 86199, 32359, 0, 0, 0, 0, 0, 0, 0, 0
1554, 85436, 33713, 0, 0, 0, 0, 0, 0, 0, 0
1555, 84120, 33827, 0, 0, 0, 0, 0, 0, 0, 0
1556, 84856, 33098, 0, 0, 0, 0, 0, 0, 0, 0
1557, 87072, 32468, 0, 0, 0, 0, 0, 0, 0, 0
1558, 86077, 32692, 0, 0, 0, 0, 0, 0, 0, 0
1559, 84327, 32339, 0, 0, 0, 0, 0, 0, 0, 0
1560, 84332, 32709, 0, 0, 0, 0, 0, 0, 0, 0
1561, 84046, 32156, 0, 0, 0, 0, 0, 0, 0, 0
1562, 84054, 33331, 0, 0, 0, 0, 0, 0, 0, 0
1563, 84056, 33190, 0, 0, 0, 0, 0, 0, 0, 0
1564, 83844, 33532, 0, 0, 0, 0, 0, 0, 0, 0
1565, 86617, 32998, 0, 0, 0, 0, 0, 0, 0, 0
1566, 87013, 32071, 0, 0, 0, 0, 0, 0, 0, 0
1567, 85464, 32459, 0, 0, 0, 0, 0, 0, 0, 0
1568, 85454, 33763, 0, 0, 0, 0, 0, 0, 0, 0
1569, 85436, 33580, 0, 0, 0, 0, 10813440, 3670349, 12320899, 2883584
1570, 85575, 33430, 0, 0, 0, 0, 85575, 33430, 0, 87397
1571, 87397, 33666, 0, 0, 0, 0, 8618496, 1, 5508352, 8293120
1572, 87053, 32395, 0, 0, 1, 1, 326, 16711808, 2883584, 337
1573, 83711, 32812, 0, 0, 0, 0, 32626, 0, 85121, 33689
1574, 86446, 32626, 0, 1, 1, 1, 1, 4766208, 8464640, 1
1575, 85121, 33689, 0, 0, 0, 1, 1376388, 11010048, 338, 5963903
1576, 84154, 33065, 0, 1, 0, 0, 0, 86921, 33383, 0
1577, 83733, 33960, 0, 1, 1, 0, 4820480, 8574208, 1, 4776704
1578, 86619, 32764, 0, 0, 0, 0, 13959168, 330, 15794305, 12845056
1579, 86921, 33383, 0, 0, 0, 0, 85830, 32757, 0, 84483
1580, 84366, 33493, 0, 0, 0, 0, 8657408, 1, 5403648, 8611840
1581, 84195, 33749, 0, 1, 0, 1, 327, 16384128, 13959168, 336
1582, 84721, 33220, 0, 0, 0, 0, 32420, 0, 85320, 33804
1583, 85830, 32757, 0, 0, 1, 1, 1, 5103104, 8208128, 1
1584, 84483, 33818, 0, 0, 0, 0, 3145853, 15859712, 339, 7995519
1585, 86644, 33640, 0, 1, 0, 0, 0, 86019, 33214, 0
1586, 83962, 32981, 0, 0, 1, 0, 5132032, 8290816, 1, 4798720
1587, 86221, 32420, 0, 0, 0, 0, 12517376, 333, 1048701, 11337728
1588, 85320, 33804, 0, 0, 0, 0, 84970, 32069, 0, 85943
1589, 85470, 32063, 0, 0, 0, 0, 8286464, 1, 4903680, 8444160
1590, 85552, 32242, 0, 0, 0, 0, 336, 7012482, 3866624, 331
1591, 86906, 32696, 0, 0, 0, 0, 33332, 0, 85484, 33266
1592, 86019, 33214, 0, 1, 1, 1, 1, 5555200, 8314624, 1
1593, 85583, 32386, 0, 0, 0, 0, 2621571, 4194304, 337, 7471235
1594, 84281, 33471, 0, 1, 0, 0, 0, 85643, 33471, 0
1595, 85264, 32173, 0, 1, 1, 0, 5485312, 8513536, 1, 4877824
1596, 84970, 32069, 0, 0, 0, 0, 12845056, 339, 983165, 10747904
1597, 85943, 32369, 0, 0, 0, 0, 85936, 33275, 0, 84390
1598, 84691, 32985, 0, 0, 0, 0, 8660224, 1, 4938240, 8448768
1599, 86123, 33339, 0, 1, 1, 0, 331, 6226047, 9043968, 327
1600, 84768, 33332, 0, 0, 0, 0, 33200, 0, 85359, 32840
1601, 85484, 33266, 0, 0, 0, 0, 1, 5517568, 8371200, 1
1602, 87236, 32479, 0, 1, 1, 0, 3801217, 8388608, 336, 4849795
1603, 85800, 33600, 0, 1, 0, 0, 0, 86317, 32774, 0
1604, 86386, 33656, 0, 1, 1, 0, 5160704, 8403200, 1, 5496320
1605, 85643, 33471, 0, 0, 0, 0, 10616832, 333, 9764995, 10944512
1606, 86963, 33256, 0, 0, 0, 0, 85179, 33262, 0, 85928
1607, 84590, 33732, 0, 0, 0, 0, 8238592, 1, 4814080, 8248320
1608, 86799, 32164, 0, 0, 0, 0, 0, 0, 0, 0
1609, 85936, 33275, 0, 0, 0, 0, 0, 0, 0, 0
1610, 84390, 33829, 0, 0, 0, 0, 0, 0, 0, 0
1611, 84826, 33003, 0, 0, 0, 0, 0, 0, 0, 0
1612, 84831, 32650, 0, 0, 0, 0, 0, 0, 0, 0
1613, 83915, 33200, 0, 0, 0, 0, 0, 0, 0, 0
1614, 85359, 32840, 0, 0, 0, 0, 0, 0, 0, 0
1615, 87089, 32700, 0, 0, 0, 0, 0, 0, 0, 0
1616, 86074, 33152, 0, 0, 0, 0, 0, 0, 0, 0
1617, 86090, 33755, 0, 0, 0, 0, 0, 0, 0, 0
1618, 86317, 32774, 0, 0, 0, 0, 0, 0, 0, 0
1619, 85695, 32825, 0, 0, 0, 0, 0, 0, 0, 0
1620, 87006, 33698, 0, 0, 0, 0, 0, 0, 0, 0
1621, 85397, 33703, 0, 0, 0, 0, 0, 0, 0, 0
1622, 85179, 33262, 0, 0, 0, 0, 0, 0, 0, 0
1623, 85928, 32182, 0, 0, 0, 0, 0, 0, 0, 0
1624, 84341, 32220, 0, 0, 0, 0, 0, 0, 0, 0
1625, 86971, 32544, 0, 0, 0, 0, 10813440, 3670355, 12255359, 2097152
1626, 85131, 33084, 0, 0, 0, 0, 85131, 33084, 0, 84526
1627, 84526, 32670, 0, 0, 0, 0, 8363520, 1, 4838912, 8633856
1628, 84438, 33726, 0, 1, 0, 0, 339, 16121984, 16187392, 335
1629, 87030, 33015, 0, 0, 0, 0, 32169, 0, 84471, 32784
1630, 85969, 32169, 0, 0, 1, 0, 1, 4859136, 8367616, 1
1631, 84471, 32784, 0, 0, 0, 1, 1310848, 10747904, 339, 15466624
1632, 84517, 32686, 0, 1, 0, 0, 0, 84857, 32536, 0
1633, 86548, 32932, 0, 1, 1, 1, 4722432, 8525312, 1, 5583104
1634, 87020, 32828, 0, 0, 0, 0, 5570560, 337, 14614658, 8716288
1635, 84857, 32536, 0, 0, 0, 0, 84004, 33200, 0, 86428
1636, 83983, 33302, 0, 0, 0, 0, 8291072, 1, 4776448, 8294400
1637, 87345, 32597, 0, 0, 0, 0, 327, 3473540, 2555904, 331
1638, 86495, 33413, 0, 0, 0, 0, 32743, 0, 84978, 32740
1639, 84004, 33200, 0, 1, 1, 1, 1, 5542912, 8653568, 1
1640, 86428, 32387, 0, 0, 0, 0, 14745725, 5636096, 339, 5374080
1641, 84194, 32400, 0, 1, 0, 0, 0, 85291, 33475, 0
1642, 83765, 33831, 0, 1, 1, 0, 5453056, 8494592, 1, 5000960
1643, 84864, 32743, 0, 0, 0, 0, 3735552, 336, 3670141, 11272192
1644, 84978, 32740, 0, 0, 0, 0, 86722, 33015, 0, 83661
1645, 87188, 33803, 0, 0, 0, 0, 8411136, 1, 5102592, 8362240
1646, 83937, 32086, 0, 1, 0, 1, 331, 8650880, 1310720, 328
1647, 86866, 33016, 0, 0, 0, 0, 32610, 0, 86696, 32959
1648, 85291, 33475, 0, 1, 1, 0, 1, 5580032, 8195584, 1
1649, 86837, 33182, 0, 1, 0, 0, 12648573, 4456448, 333, 10879105
1650, 85071, 33593, 0, 1, 0, 0, 0, 87475, 32570, 0
1651, 86072, 32172, 0, 0, 0, 0, 4778240, 8562176, 1, 4828928
1652, 86722, 33015, 0, 0, 0, 0, 10616832, 335, 5243006, 5308416
1653, 83661, 32856, 0, 0, 0, 0, 85184, 33813, 0, 86540
1654, 85468, 32665, 0, 0, 0, 0, 8571392, 1, 4977152, 8694272
1655, 84868, 32788, 0, 1, 0, 1, 334, 1638529, 7798784, 327
1656, 83997, 32610, 0, 0, 0, 0, 33831, 0, 83817, 32302
1657, 86696, 32959, 0, 1, 0, 0, 1, 5216512, 8477440, 1
1658, 87333, 32014, 0, 1, 0, 1, 8061056, 9306112, 333, 8585343
1659, 86977, 32068, 0, 1, 0, 0, 0, 86482, 32967, 0
1660, 85414, 33177, 0, 0, 1, 0, 5415424, 8418816, 1, 4676352
1661, 87475, 32570, 0, 0, 0, 0, 12648448, 329, 13107331, 14680064
1662, 84201, 33446, 0, 0, 0, 0, 84824, 33482, 0, 86436
1663, 84399, 32930, 0, 0, 0, 0, 8331264, 1, 4892416, 8261376
1664, 85840, 32337, 0, 0, 0, 0, 0, 0, 0, 0
1665, 85184, 33813, 0, 0, 0, 0, 0, 0, 0, 0
1666, 86540, 33482, 0, 0, 0, 0, 0, 0, 0, 0
1667, 84978, 33962, 0, 0, 0, 0, 0, 0, 0, 0
1668, 85529, 33143, 0, 0, 0, 0, 0, 0, 0, 0
1669, 83885, 33831, 0, 0, 0, 0, 0, 0, 0, 0
1670, 83817, 32302, 0, 0, 0, 0, 0, 0, 0, 0
1671, 85913, 33115, 0, 0, 0, 0, 0, 0, 0, 0
1672, 84347, 32910, 0, 0, 0, 0, 0, 0, 0, 0
1673, 85379, 32741, 0, 0, 0, 0, 0, 0, 0, 0
1674, 86482, 32967, 0, 0, 0, 0, 0, 0, 0, 0
1675, 86690, 32886, 0, 0, 0, 0, 0, 0, 0, 0
1676, 83803, 33473, 0, 0, 0, 0, 0, 0, 0, 0
1677, 84424, 33760, 0, 0, 0, 0, 0, 0, 0, 0
1678, 84824, 33482, 0, 0, 0, 0, 0, 0, 0, 0
1679, 86436, 32544, 0, 0, 0, 0, 0, 0, 0, 0
1680, 84647, 32271, 0, 0, 0, 0, 0, 0, 0, 0
1681, 84234, 33623, 0, 0, 0, 0, 10813440, 3670345, 655491, 5701632
1682, 87296, 32063, 0, 0, 0, 0, 87296, 32063, 0, 86028
1683, 86028, 32051, 0, 0, 0, 0, 8205056, 1, 5456896, 8257792
1684, 86852, 32257, 0, 1, 0, 1, 329, 721026, 9961472, 326
1685, 84235, 33432, 0, 0, 0, 0, 32069, 0, 86196, 33327
1686, 83645, 32069, 0, 1, 1, 0, 1, 4879360, 8374528, 1
1687, 86196, 33327, 0, 1, 1, 0, 917634, 2555904, 336, 7078018
1688, 84596, 32713, 0, 1, 0, 0, 0, 86668, 33781, 0
1689, 84750, 33319, 0, 1, 0, 1, 5445376, 8211200, 1, 4799232
1690, 86124, 33355, 0, 0, 0, 0, 12713984, 337, 10748036, 11927552
1691, 86668, 33781, 0, 0, 0, 0, 85006, 33284, 0, 86442
1692, 86807, 32075, 0, 0, 0, 0, 8240128, 1, 5310208, 8230144
1693, 84283, 32194, 0, 1, 1, 0, 329, 12910717, 8126464, 327
1694, 86436, 33974, 0, 0, 0, 0, 32438, 0, 84755, 33583
1695, 85006, 33284, 0, 1, 0, 1, 1, 5382656, 8371712, 1
1696, 86442, 32188, 0, 0, 1, 0, 14614653, 16318464, 328, 2228351
1697, 86279, 32149, 0, 1, 0, 0, 0, 84475, 33284, 0
1698, 84421, 32124, 0, 1, 0, 1, 4884224, 8245760, 1, 4643584
1699, 83835, 32438, 0, 0, 0, 0, 5767168, 329, 1310851, 3866624
1700, 84755, 33583, 0, 0, 0, 0, 87111, 32964, 0, 84775
1701, 86562, 32702, 0, 0, 0, 0, 8482560, 1, 4766720, 8317696
1702, 85471, 32249, 0, 0, 1, 0, 339, 12386435, 15269888, 329
1703, 84002, 32690, 0, 0, 0, 0, 32319, 0, 86124, 32294
1704, 84475, 33284, 0, 1, 0, 0, 1, 5261568, 8269568, 1
1705, 84615, 32210, 0, 1, 1, 1, 11272317, 3407872, 326, 15990909
1706, 83675, 32088, 0, 1, 0, 0, 0, 85716, 33219, 0
1707, 84244, 33595, 0, 0, 0, 0, 4887552, 8355072, 1, 5468928
1708, 87111, 32964, 0, 0, 0, 0, 1441792, 332, 3735680, 12582912
1709, 84775, 33135, 0, 0, 0, 0, 84689, 32441, 0, 83738
1710, 84156, 32491, 0, 0, 0, 0, 8351488, 1, 5194240, 8217088
1711, 86973, 33769, 0, 1, 0, 1, 335, 983170, 12386304, 337
1712, 84450, 32319, 0, 0, 0, 0, 33409, 0, 86175, 32885
1713, 86124, 32294, 0, 0, 1, 0, 1, 5297664, 8566272, 1
1714, 86089, 32303, 0, 1, 1, 1, 11141249, 8978432, 339, 125
1715, 86444, 32052, 0, 1, 0, 0, 0, 86090, 33049, 0
1716, 83700, 32079, 0, 1, 0, 0, 4992000, 8239360, 1, 4825344
1717, 85716, 33219, 0, 0, 0, 0, 13828096, 335, 7536765, 2686976
1718, 84628, 32637, 0, 0, 0, 0, 85048, 32338, 0, 87335
1719, 86899, 32790, 0, 0, 0, 0, 8603648, 1, 4804608, 8415232
1720, 85049, 32960, 0, 0, 0, 0, 0, 0, 0, 0
1721, 84689, 32441, 0, 0, 0, 0, 0, 0, 0, 0
1722, 83738, 32623, 0, 0, 0, 0, 0, 0, 0, 0
1723, 85826, 32098, 0, 0, 0, 0, 0, 0, 0, 0
1724, 85775, 33469, 0, 0, 0, 0, 0, 0, 0, 0
1725, 86285, 33409, 0, 0, 0, 0, 0, 0, 0, 0
1726, 86175, 32885, 0, 0, 0, 0, 0, 0, 0, 0
1727, 86230, 33462, 0, 0, 0, 0, 0, 0, 0, 0
1728, 86698, 33161, 0, 0, 0, 0, 0, 0, 0, 0
1729, 86784, 32231, 0, 0, 0, 0, 0, 0, 0, 0
1730, 86090, 33049, 0, 0, 0, 0, 0, 0, 0, 0
1731, 85036, 32185, 0, 0, 0, 0, 0, 0, 0, 0
1732, 84385, 33235, 0, 0, 0, 0, 0, 0, 0, 0
1733, 85875, 32041, 0, 0, 0, 0, 0, 0, 0, 0
1734, 85048, 32338, 0, 0, 0, 0, 0, 0, 0, 0
1735, 87335, 33608, 0, 0, 0, 0, 0, 0, 0, 0
1736, 84304, 32872, 0, 0, 0, 0, 0, 0, 0, 0
1737, 85338, 33856, 0, 0, 0, 0, 10813440, 3670349, 5898372, 4194304
1738, 84444, 33662, 0, 0, 0, 0, 84444, 33662, 0, 86715
1739, 86715, 33897, 0, 0, 0, 0, 8677632, 1, 4943616, 8422144
1740, 84847, 32899, 0, 1, 1, 1, 340, 8585348, 11796480, 331
1741, 87171, 33972, 0, 0, 0, 0, 33444, 0, 87110, 33323
1742, 84831, 33444, 0, 1, 0, 0, 1, 5250048, 8266496, 1
1743, 87110, 33323, 0, 1, 1, 1, 4391041, 7077888, 330, 2818178
1744, 86044, 32291, 0, 1, 0, 0, 0, 87234, 32306, 0
1745, 84291, 33132, 0, 0, 0, 0, 5212416, 8584704, 1, 4794624
1746, 84523, 33391, 0, 0, 0, 0, 13434880, 339, 14024829, 7864320
1747, 87234, 32306, 0, 0, 0, 0, 83809, 32162, 0, 85845
1748, 85897, 33534, 0, 0, 0, 0, 8660736, 1, 5593856, 8398592
1749, 84265, 32973, 0, 0, 0, 0, 336, 15466625, 4063232, 335
1750, 86998, 32120, 0, 0, 0, 0, 32948, 0, 84700, 33891
1751, 83809, 32162, 0, 1, 1, 0, 1, 5370112, 8472576, 1
1752, 85845, 33831, 0, 0, 0, 0, 7929982, 16580608, 340, 5308547
1753, 87387, 32807, 0, 1, 0, 0, 0, 87376, 32469, 0
1754, 86252, 33086, 0, 0, 1, 0, 4847616, 8376320, 1, 5318912
1755, 85952, 32948, 0, 0, 0, 0, 13828096, 329, 11206787, 4718592
1756, 84700, 33891, 0, 0, 0, 0, 85441, 32731, 0, 84669
1757, 86513, 33096, 0, 0, 0, 0, 8205312, 1, 5530624, 8663296
1758, 84857, 32509, 0, 0, 1, 0, 334, 2883712, 5570560, 330
1759, 87121, 33680, 0, 0, 0, 0, 32215, 0, 84549, 33908
1760, 87376, 32469, 0, 0, 1, 0, 1, 5228544, 8395264, 1
1761, 84472, 32720, 0, 0, 0, 0, 11403394, 1245184, 329, 10616958
1762, 86313, 33491, 0, 1, 0, 0, 0, 86501, 33737, 0
1763, 84395, 33608, 0, 0, 1, 0, 4886016, 8241664, 1, 4659968
1764, 85441, 32731, 0, 0, 0, 0, 13303808, 334, 4391038, 13959168
1765, 84669, 32052, 0, 0, 0, 0, 86035, 32332, 0, 84108
1766, 87140, 33841, 0, 0, 0, 0, 8542208, 1, 5528576, 8497408
1767, 85548, 32853, 0, 0, 1, 0, 328, 7667837, 9633792, 332
1768, 84610, 32215, 0, 0, 0, 0, 32499, 0, 87120, 33568
1769, 84549, 33908, 0, 1, 0, 0, 1, 4840192, 8483072, 1
1770, 85960, 32794, 0, 1, 1, 1, 15204477, 7667712, 335, 13697152
1771, 84654, 33299, 0, 1, 0, 0, 0, 84785, 33556, 0
1772, 84386, 32336, 0, 0, 0, 0, 4789248, 8609024, 1, 5425408
1773, 86501, 33737, 0, 0, 0, 0, 8716288, 331, 10027136, 9633792
1774, 84622, 32194, 0, 0, 0, 0, 87305, 32352, 0, 86186
1775, 83739, 33483, 0, 0, 0, 0, 8397056, 1, 5245440, 8268800
1776, 85571, 32469, 0, 0, 0, 0, 0, 0, 0, 0
1777, 86035, 32332, 0, 0, 0, 0, 0, 0, 0, 0
1778, 84108, 33368, 0, 0, 0, 0, 0, 0, 0, 0
1779, 87132, 33193, 0, 0, 0, 0, 0, 0, 0, 0
1780, 84085, 32147, 0, 0, 0, 0, 0, 0, 0, 0
1781, 85194, 32499, 0, 0, 0, 0, 0, 0, 0, 0
1782, 87120, 33568, 0, 0, 0, 0, 0, 0, 0, 0
1783, 84443, 33137, 0, 0, 0, 0, 0, 0, 0, 0
1784, 84456, 32117, 0, 0, 0, 0, 0, 0, 0, 0
1785, 85969, 33015, 0, 0, 0, 0, 0, 0, 0, 0
1786, 84785, 33556, 0, 0, 0, 0, 0, 0, 0, 0
1787, 84244, 33629, 0, 0, 0, 0, 0, 0, 0, 0
1788, 86729, 32901, 0, 0, 0, 0, 0, 0, 0, 0
1789, 84889, 32915, 0, 0, 0, 0, 0, 0, 0, 0
1790, 87305, 32352, 0, 0, 0, 0, 0, 0, 0, 0
1791, 86186, 32801, 0, 0, 0, 0, 0, 0, 0, 0
1792, 86026, 32300, 0, 0, 0, 0, 0, 0, 0, 0
1793, 84512, 33939, 0, 0, 0, 0, 10813440, 3670346, 2097284, 9633792
1794, 85530, 32487, 0, 0, 0, 0, 85530, 32487, 0, 85079
1795, 85079, 33692, 0, 0, 0, 0, 8625152, 1, 5519104, 8253696
1796, 87095, 32241, 0, 1, 0, 1, 332, 7143553, 13238272, 329
1797, 85101, 33226, 0, 0, 0, 0, 32155, 0, 85645, 32860
1798, 84253, 32155, 0, 0, 1, 0, 1, 5006592, 8562688, 1
1799, 85645, 32860, 0, 0, 0, 0, 10354814, 13959168, 332, 393345
1800, 85093, 33448, 0, 1, 0, 0, 0, 86015, 32228, 0
1801, 86686, 32469, 0, 0, 0, 0, 5213184, 8440576, 1, 4920832
1802, 84998, 33232, 0, 0, 0, 0, 12124160, 338, 4980867, 3080192
1803, 86015, 32228, 0, 0, 0, 0, 83811, 33110, 0, 85046
1804, 85900, 32971, 0, 0, 0, 0, 8219392, 1, 4976128, 8330752
1805, 84758, 32953, 0, 0, 1, 0, 340, 15204481, 458752, 334
1806, 86604, 33583, 0, 0, 0, 0, 32030, 0, 86425, 33502
1807, 83811, 33110, 0, 1, 1, 1, 1, 4745472, 8576000, 1
1808, 85046, 32107, 0, 1, 1, 0, 12320894, 12910592, 336, 6815873
1809, 84974, 32542, 0, 1, 0, 0, 0, 85604, 33446, 0
1810, 87272, 33031, 0, 1, 0, 1, 4963840, 8203008, 1, 4715520
1811, 85618, 32030, 0, 0, 0, 0, 2752512, 328, 11206781, 5373952
1812, 86425, 33502, 0, 0, 0, 0, 85311, 33784, 0, 85184
1813, 84073, 33500, 0, 0, 0, 0, 8320256, 1, 4773376, 8322560
1814, 85948, 32453, 0, 1, 1, 1, 338, 15073408, 6750208, 331
1815, 86120, 33227, 0, 0, 0, 0, 33823, 0, 85441, 32791
1816, 85604, 33446, 0, 0, 1, 0, 1, 4749056, 8637696, 1
1817, 84926, 32043, 0, 1, 1, 0, 2424960, 5701632, 329, 8519808
1818, 83956, 32042, 0, 1, 0, 0, 0, 86117, 32124, 0
1819, 84139, 32082, 0, 1, 1, 0, 5153792, 8299776, 1, 5089536
1820, 85311, 33784, 0, 0, 0, 0, 9371648, 331, 10813571, 13369344
1821, 85184, 32501, 0, 0, 0, 0, 85143, 33356, 0, 85680
1822, 84182, 32510, 0, 0, 0, 0, 8564480, 1, 5244160, 8323840
1823, 86758, 32871, 0, 0, 1, 1, 336, 2687106, 15073280, 332
1824, 84959, 33823, 0, 0, 0, 0, 33584, 0, 86937, 32692
1825, 85441, 32791, 0, 1, 1, 1, 1, 5018624, 8689664, 1
1826, 84087, 33741, 0, 0, 1, 0, 10354818, 2228224, 326, 15663234
1827, 86565, 32855, 0, 1, 0, 0, 0, 86926, 33413, 0
1828, 84354, 32819, 0, 1, 1, 1, 5050368, 8643584, 1, 5499392
1829, 86117, 32124, 0, 0, 0, 0, 9043968, 329, 6029438, 2097152
1830, 85668, 32421, 0, 0, 0, 0, 85615, 33837, 0, 84953
1831, 85417, 33679, 0, 0, 0, 0, 8452352, 1, 4691200, 8219648
1832, 84901, 33740, 0, 0, 0, 0, 0, 0, 0, 0
1833, 85143, 33356, 0, 0, 0, 0, 0, 0, 0, 0
1834, 85680, 33455, 0, 0, 0, 0, 0, 0, 0, 0
1835, 86021, 32515, 0, 0, 0, 0, 0, 0, 0, 0
1836, 86057, 33510, 0, 0, 0, 0, 0, 0, 0, 0
